ID,AVG_ERROR,MAX_ERROR,END_ERROR,E25,E50,E75,E100,NUM_RANK,TERMINATED,,,,,,,,,
17716,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17717,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17718,0.00375,0.02,0,0,0.01,0,0,1,2000,,,,,,,,,
17719,0.01375,0.1,0.1,0.01,0,0,0.1,1,2000,,,,,,,,,
17720,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
17721,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17722,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17723,0.0125,0.1,0.1,0,0,0,0.1,1,2000,,,,,,,,,
17724,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17725,0.0025,0.01,0.01,0,0,0,0.01,1,2000,,,,,,,,,
17726,0.00125,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
17727,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17728,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17729,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
17730,0.0150623,0.100499,0,0,0.01,0,0,1,2000,,,,,,,,,
17731,0.00375,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
17732,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17733,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17734,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17735,0.0025,0.01,0,0,0.01,0.01,0,1,2000,,,,,,,,,
17736,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17737,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17738,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17739,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17740,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17741,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17742,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17743,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17744,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17745,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17746,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17747,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17748,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17749,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17750,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17751,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17752,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17753,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17754,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17755,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17756,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17757,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17758,0.0265599,0.10198,0,0.10198,0.01,0,0,1,2000,,,,,,,,,
17759,0.005,0.01,0,0,0.01,0.01,0,1,2000,,,,,,,,,
17760,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17761,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17762,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17763,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17764,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17765,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17766,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17767,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17768,0.0138123,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
17769,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17770,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17771,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17772,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
17773,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17774,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17775,0.015,0.1,0,0.01,0,0,0,1,2000,,,,,,,,,
17776,0.02875,0.1,0,0.1,0.1,0.01,0,1,2000,,,,,,,,,
17777,0.01625,0.1,0,0.01,0.01,0.1,0,1,2000,,,,,,,,,
17778,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17779,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17780,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17781,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17782,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17783,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17784,0.015,0.1,0,0,0.01,0.01,0,1,2000,,,,,,,,,
17785,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
17786,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17787,0.0263123,0.100499,0,0.100499,0,0.1,0,1,2000,,,,,,,,,
17788,0.005,0.02,0,0.02,0.01,0,0,1,2000,,,,,,,,,
17789,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17790,0.01375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17791,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17792,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17793,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17794,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17795,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17796,0.0375623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
17797,0.01625,0.1,0,0.03,0,0,0,1,2000,,,,,,,,,
17798,0.005,0.02,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17799,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17800,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17801,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17802,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17803,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
17804,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17805,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17806,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
17807,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17808,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17809,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17810,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17811,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17812,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17813,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17814,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17815,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17816,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17817,0.0155504,0.104403,0,0.104403,0.01,0,0,1,2000,,,,,,,,,
17818,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17819,0.0138123,0.100499,0,0.01,0.100499,0,0,1,2000,,,,,,,,,
17820,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17821,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17822,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17823,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17824,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17825,0.0025,0.02,0,0,0,0,0,1,2000,,,,,,,,,
17826,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17827,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17828,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
17829,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17830,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17831,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17832,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17833,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17834,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17835,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17836,0.00375,0.02,0,0,0.02,0,0,1,2000,,,,,,,,,
17837,0.005,0.03,0,0.03,0,0,0,1,2000,,,,,,,,,
17838,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17839,0.0139975,0.10198,0,0.10198,0,0,0,1,2000,,,,,,,,,
17840,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
17841,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
17842,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17843,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
17844,0.00375,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17845,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17846,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
17847,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17848,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17849,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17850,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
17851,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17852,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17853,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17854,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17855,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17856,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17857,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17858,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17859,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17860,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17861,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17862,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
17863,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17864,0.0288123,0.100499,0,0.03,0.100499,0,0,1,2000,,,,,,,,,
17865,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17866,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17867,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17868,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17869,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17870,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17871,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17872,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17873,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17874,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17875,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17876,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17877,0.00375,0.03,0,0.03,0,0,0,1,2000,,,,,,,,,
17878,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17879,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17880,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17881,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17882,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17883,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17884,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17885,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17886,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17887,0.005,0.03,0,0,0,0,0,1,2000,,,,,,,,,
17888,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17889,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17890,0.0025,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
17891,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17892,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17893,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17894,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17895,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17896,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17897,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17898,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17899,0.0139975,0.10198,0,0.10198,0,0,0,1,2000,,,,,,,,,
17900,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17901,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17902,0.0025,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
17903,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17904,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17905,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17906,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17907,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17908,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17909,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17910,0.0250623,0.100499,0,0.1,0,0,0,1,2000,,,,,,,,,
17911,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17912,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17913,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17914,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17915,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
17916,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17917,0.01625,0.1,0,0,0.01,0.1,0,1,2000,,,,,,,,,
17918,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17919,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17920,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17921,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17922,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17923,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17924,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17925,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17926,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17927,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17928,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17929,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17930,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17931,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17932,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
17933,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17934,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17935,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17936,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17937,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17938,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17939,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17940,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
17941,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17942,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
17943,0.0152475,0.10198,0,0.10198,0.01,0,0,1,2000,,,,,,,,,
17944,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17945,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17946,0.0139975,0.10198,0,0.10198,0,0,0,1,2000,,,,,,,,,
17947,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17948,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17949,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17950,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17951,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17952,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17953,0.025,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
17954,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17955,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
17956,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17957,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
17958,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17959,0.0025,0.01,0,0,0,0,0,1,2000,,,,,,,,,
17960,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17961,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17962,0.0025,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
17963,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17964,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17965,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17966,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17967,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17968,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17969,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17970,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17971,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
17972,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17973,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17974,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17975,0.0138123,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
17976,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17977,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17978,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17979,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17980,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17981,0.00375,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17982,0.00375,0.02,0,0,0,0.01,0,1,2000,,,,,,,,,
17983,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17984,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17985,0.0264975,0.10198,0.1,0.10198,0.01,0,0.1,1,2000,,,,,,,,,
17986,0.0143004,0.104403,0,0.104403,0,0,0,1,2000,,,,,,,,,
17987,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17988,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
17989,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17990,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17991,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17992,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17993,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17994,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
17995,0.00375,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
17996,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17997,0,0,0,0,0,0,0,1,2000,,,,,,,,,
17998,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
17999,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18000,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18001,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18002,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
18003,0.0150623,0.100499,0,0.100499,0.01,0,0,1,2000,,,,,,,,,
18004,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18005,0.0138123,0.100499,0,0.100499,0.01,0,0,1,2000,,,,,,,,,
18006,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18007,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18008,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18009,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18010,0.00625,0.03,0,0.03,0.01,0,0,1,2000,,,,,,,,,
18011,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18012,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18013,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
18014,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18015,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18016,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18017,0.00375,0.02,0,0.02,0.01,0,0,1,2000,,,,,,,,,
18018,0.0138123,0.100499,0,0.01,0,0,0,1,2000,,,,,,,,,
18019,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18020,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
18021,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
18022,0.0214277,0.141421,0.01,0.01,0.141421,0,0.01,1,2000,,,,,,,,,
18023,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18024,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18025,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
18026,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
18027,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
18028,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18029,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18030,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18031,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18032,0.015,0.1,0,0.1,0,0.01,0,1,2000,,,,,,,,,
18033,0.005,0.02,0,0.02,0.01,0,0,1,2000,,,,,,,,,
18034,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18035,0.0127475,0.10198,0,0.10198,0,0,0,1,2000,,,,,,,,,
18036,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18037,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18038,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18039,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18040,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18041,0.020571,0.144568,0,0,0.01,0,0,1,2000,,,,,,,,,
18042,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
18043,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
18044,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
18045,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18046,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18047,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18048,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18049,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18050,0.005,0.01,0.01,0.01,0.01,0,0.01,1,2000,,,,,,,,,
18051,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18052,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18053,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
18054,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18055,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18056,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
18057,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18058,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18059,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18060,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18061,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18062,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18063,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
18064,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
18065,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18066,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
18067,0.005,0.02,0,0.02,0.01,0,0,1,2000,,,,,,,,,
18068,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18069,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
18070,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
18071,0.0075,0.03,0.01,0.03,0,0,0.01,1,2000,,,,,,,,,
18072,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18073,0.0138123,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
18074,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
18075,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18076,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18077,0.01375,0.1,0,0.01,0,0,0,1,2000,,,,,,,,,
18078,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
18079,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
18080,0.015,0.1,0,0.01,0,0,0,1,2000,,,,,,,,,
18081,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18082,0.0138123,0.100499,0,0.01,0,0,0,1,2000,,,,,,,,,
18083,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18084,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18085,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18086,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
18087,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18088,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18089,0.0150623,0.100499,0,0.02,0,0,0,1,2000,,,,,,,,,
18090,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18091,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18092,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18093,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18094,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18095,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
18096,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
18097,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
18098,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
18099,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18100,0.015,0.1,0,0.01,0.01,0,0,1,2000,,,,,,,,,
18101,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18102,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18103,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18104,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18105,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18106,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18107,0.01625,0.1,0,0,0.01,0,0,1,2000,,,,,,,,,
18108,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18109,0.0025,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
18110,0,0,0,0,0,0,0,1,2000,,,,,,,,,
18111,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
18112,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
